mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,data_set
0.12480015754699708,0.013953193749344,0.03432002067565918,0.006239938736872875,1e-09,{'var_smoothing': 1e-09},0.5541586073500967,0.5522243713733076,0.5591293833131802,0.5504232164449818,0.4435308343409916,0.5318932825645115,0.04427681955520117,9,0.5555286862946618,0.5571005380569494,0.5562809817434411,0.5571877644782977,0.4455325837262725,0.5343261108599245,0.04440086882422743,database_15
0.11232023239135742,0.011673945640278138,0.03744001388549805,0.007642508165826269,0.1,{'var_smoothing': 0.1},0.5587715422006186,0.5583296509058772,0.5585505965532479,0.5586740331491713,0.5588950276243094,0.5586441700866448,0.00019376443602886123,1,0.5588332780908187,0.5589437631200972,0.5587780355761794,0.5588576479036623,0.5588024084405899,0.5588430266262695,5.714950653231938e-05,database_20
0.12480025291442873,0.013953087125314005,0.034319972991943365,0.006239962578503043,0.01,{'var_smoothing': 0.01},0.5592134334953601,0.5581087052585064,0.5583296509058772,0.5580110497237569,0.5586740331491713,0.5584673745065343,0.0004370710551889814,2,0.5585018230029831,0.5586675505469009,0.5587227930615402,0.5586919295144451,0.5585262111252278,0.5586220614502194,9.026874412509024e-05,database_20
0.171600341796875,0.03821205415941823,0.040560007095336914,0.012479960918967394,0.001,{'var_smoothing': 0.001},0.44122845779938136,0.5581087052585064,0.4427750773309766,0.5580110497237569,0.5584530386740332,0.5117152657573308,0.05692312348315145,3,0.4417743895702133,0.5586123080322616,0.4423268147166059,0.5586919295144451,0.5585262111252278,0.5119863305917507,0.05710257443767724,database_20
0.18720030784606934,0.0583698301535693,0.031199979782104488,9.5367431640625e-08,0.0001,{'var_smoothing': 0.0001},0.44122845779938136,0.5581087052585064,0.44122845779938136,0.5580110497237569,0.5573480662983425,0.5111849473758736,0.057119834263247175,5,0.4417743895702133,0.5586675505469009,0.4418296320848525,0.5586366900513727,0.5588024084405899,0.5119421341387859,0.05726920065817057,database_20
0.13728036880493166,0.01819256302979416,0.034319972991943365,0.006239962578503043,1e-05,{'var_smoothing': 1e-05},0.44122845779938136,0.5596553247901016,0.4410075121520106,0.558232044198895,0.5575690607734807,0.5115384799427739,0.05750208814281545,4,0.4418848745994918,0.5581151254005082,0.4420506021434096,0.5585814505883003,0.5587471689775175,0.5118758443418455,0.057080129877775776,database_20
0.15912041664123536,0.030249623696078993,0.043680095672607416,0.01819256302979416,1e-06,{'var_smoothing': 1e-06},0.44122845779938136,0.4414494034467521,0.4410075121520106,0.5593370165745857,0.5580110497237569,0.4882066879392973,0.057538043990206615,6,0.4419401171141311,0.443376422494752,0.4420506021434096,0.558415732199083,0.5584709716621554,0.4888507691227062,0.056824357087169264,database_20
0.15912017822265626,0.04232180166133565,0.04368019104003906,0.024960041046598054,1e-07,{'var_smoothing': 1e-07},0.44122845779938136,0.44122845779938136,0.4414494034467521,0.5575690607734807,0.5573480662983425,0.4877646892234676,0.056904910191524875,7,0.4419401171141311,0.4434316650093912,0.4425477847751629,0.5581947743467933,0.5581947743467933,0.4888618231184544,0.056612104995127935,database_20
0.15600032806396485,0.04731718128081428,0.040559959411621084,0.007642332965038967,1e-08,{'var_smoothing': 1e-08},0.4410075121520106,0.4418912947414936,0.4418912947414936,0.4413259668508288,0.44331491712707183,0.4418861971225797,0.0007908524587510995,9,0.4423820572312452,0.44387360512650537,0.4426030272898022,0.4419709440424239,0.4435176490084517,0.4428694565396857,0.0007133491711320858,database_20
0.13416008949279784,0.007642508165826269,0.03432011604309082,0.0062400102640407604,1e-09,{'var_smoothing': 1e-09},0.4416703490941229,0.44608926204153776,0.4432169686257181,0.4408839779005525,0.4477348066298343,0.44391907285835297,0.0026088716192943736,8,0.443376422494752,0.4462490332559938,0.4441498176997017,0.4442357620283931,0.4461139037728553,0.4448249878503392,0.0011480934599281606,database_20
0.07487998008728028,0.015284957931452084,0.02496018409729004,0.0187199592590332,0.1,{'var_smoothing': 0.1},0.5564562825709323,0.555877243775333,0.4435437174290677,0.5564562825709323,0.5570353213665316,0.5338737695425594,0.04516651074720353,1,0.5564562825709323,0.5566010422698321,0.4435437174290677,0.5564562825709323,0.5563115228720324,0.5338737695425594,0.04516511885132927,database_1
0.08112015724182127,0.03744010925353699,0.015600109100341797,1.1680077279964342e-07,0.01,{'var_smoothing': 0.01},0.5564562825709323,0.555877243775333,0.4435437174290677,0.5564562825709323,0.5570353213665316,0.5338737695425594,0.04516651074720353,1,0.5564562825709323,0.5566010422698321,0.4435437174290677,0.5564562825709323,0.5563115228720324,0.5338737695425594,0.04516511885132927,database_1
0.05927996635437013,0.01819262845120226,0.021840190887451167,0.0076423913650534685,0.001,{'var_smoothing': 0.001},0.5564562825709323,0.555877243775333,0.4435437174290677,0.5564562825709323,0.5570353213665316,0.5338737695425594,0.04516651074720353,1,0.5564562825709323,0.5566010422698321,0.4435437174290677,0.5564562825709323,0.5563115228720324,0.5338737695425594,0.04516511885132927,database_1
0.059280109405517575,0.006239986419677736,0.02184000015258789,0.012479948997839168,0.0001,{'var_smoothing': 0.0001},0.5564562825709323,0.555877243775333,0.4435437174290677,0.5564562825709323,0.5570353213665316,0.5338737695425594,0.04516651074720353,1,0.5564562825709323,0.5566010422698321,0.4435437174290677,0.5564562825709323,0.5563115228720324,0.5338737695425594,0.04516511885132927,database_1
0.06864008903503419,0.007642391366541052,0.024960041046142575,0.012480139734524326,1e-05,{'var_smoothing': 1e-05},0.5564562825709323,0.555877243775333,0.4435437174290677,0.5564562825709323,0.5570353213665316,0.5338737695425594,0.04516651074720353,1,0.5564562825709323,0.5566010422698321,0.4435437174290677,0.5564562825709323,0.5563115228720324,0.5338737695425594,0.04516511885132927,database_1
0.06864018440246583,0.021160900831339386,0.015600061416625975,1.9073486328125e-07,1e-06,{'var_smoothing': 1e-06},0.5564562825709323,0.555877243775333,0.4435437174290677,0.5564562825709323,0.5570353213665316,0.5338737695425594,0.04516651074720353,1,0.5564562825709323,0.5566010422698321,0.4435437174290677,0.5564562825709323,0.5563115228720324,0.5338737695425594,0.04516511885132927,database_1
0.06552009582519533,0.022927271429426997,0.02184000015258789,0.007642547099913053,1e-07,{'var_smoothing': 1e-07},0.5564562825709323,0.555877243775333,0.4435437174290677,0.5564562825709323,0.5570353213665316,0.5338737695425594,0.04516651074720353,1,0.5564562825709323,0.5566010422698321,0.4435437174290677,0.5564562825709323,0.5563115228720324,0.5338737695425594,0.04516511885132927,database_1
0.06552004814147949,0.00623989105406803,0.018720006942749026,0.006239962580324958,1e-08,{'var_smoothing': 1e-08},0.5564562825709323,0.555877243775333,0.4435437174290677,0.5564562825709323,0.5570353213665316,0.5338737695425594,0.04516651074720353,1,0.5564562825709323,0.5566010422698321,0.4435437174290677,0.5564562825709323,0.5563115228720324,0.5338737695425594,0.04516511885132927,database_1
0.0592801570892334,0.011673958384669829,0.012479972839355471,0.006239986419677736,1e-09,{'var_smoothing': 1e-09},0.5564562825709323,0.555877243775333,0.4435437174290677,0.5564562825709323,0.5570353213665316,0.5338737695425594,0.04516651074720353,1,0.5564562825709323,0.5566010422698321,0.4435437174290677,0.5564562825709323,0.5563115228720324,0.5338737695425594,0.04516511885132927,database_1
0.08112039566040039,0.015284860598280518,0.03744001388549805,0.028933554750586538,0.1,{'var_smoothing': 0.1},0.5578983753888697,0.5575527134462496,0.4421016246111304,0.5578983753888697,0.5567081604426003,0.5344318498555438,0.04616716253236194,1,0.5575144758447844,0.5576008987987211,0.4424855241552157,0.5575144758447844,0.5578119599032146,0.5345854669093439,0.04605009975816688,database_5
0.09360027313232422,0.009866435616499776,0.028079986572265625,0.006239891052246094,0.01,{'var_smoothing': 0.01},0.5578983753888697,0.5575527134462496,0.4421016246111304,0.5578983753888697,0.5567081604426003,0.5344318498555438,0.04616716253236194,1,0.5575144758447844,0.5576008987987211,0.4424855241552157,0.5575144758447844,0.5578119599032146,0.5345854669093439,0.04605009975816688,database_5
0.09672031402587893,0.006240081787109375,0.03744001388549805,0.02893381184384257,0.001,{'var_smoothing': 0.001},0.5578983753888697,0.5575527134462496,0.4421016246111304,0.5578983753888697,0.5567081604426003,0.5344318498555438,0.04616716253236194,1,0.5575144758447844,0.5576008987987211,0.4424855241552157,0.5575144758447844,0.5578119599032146,0.5345854669093439,0.04605009975816688,database_5
0.10920023918151857,0.04731714983909063,0.03432011604309082,0.022927310363017924,0.0001,{'var_smoothing': 0.0001},0.5578983753888697,0.5575527134462496,0.4421016246111304,0.5578983753888697,0.5567081604426003,0.5344318498555438,0.04616716253236194,1,0.5575144758447844,0.5576008987987211,0.4424855241552157,0.5575144758447844,0.5578119599032146,0.5345854669093439,0.04605009975816688,database_5
0.11544013023376465,0.03638522010273036,0.024960041046142575,0.007642469232731191,1e-05,{'var_smoothing': 1e-05},0.5578983753888697,0.5575527134462496,0.4421016246111304,0.5578983753888697,0.5567081604426003,0.5344318498555438,0.04616716253236194,1,0.5575144758447844,0.5576008987987211,0.4424855241552157,0.5575144758447844,0.5578119599032146,0.5345854669093439,0.04605009975816688,database_5
0.09984025955200196,0.0211608234942374,0.024960136413574214,0.007642449765811763,1e-06,{'var_smoothing': 1e-06},0.5578983753888697,0.5575527134462496,0.4421016246111304,0.5578983753888697,0.5567081604426003,0.5344318498555438,0.04616716253236194,1,0.5575144758447844,0.5576008987987211,0.4424855241552157,0.5575144758447844,0.5578119599032146,0.5345854669093439,0.04605009975816688,database_5
0.10296006202697754,0.012480115891869344,0.024960136413574214,0.0076425471014006045,1e-07,{'var_smoothing': 1e-07},0.5578983753888697,0.5575527134462496,0.4421016246111304,0.5578983753888697,0.5567081604426003,0.5344318498555438,0.04616716253236194,1,0.5575144758447844,0.5576008987987211,0.4424855241552157,0.5575144758447844,0.5578119599032146,0.5345854669093439,0.04605009975816688,database_5
0.09984016418457033,0.012480020524437715,0.028079986572265625,0.006240129473557995,1e-08,{'var_smoothing': 1e-08},0.5578983753888697,0.5575527134462496,0.4421016246111304,0.5578983753888697,0.5567081604426003,0.5344318498555438,0.04616716253236194,1,0.5575144758447844,0.5576008987987211,0.4424855241552157,0.5575144758447844,0.5578119599032146,0.5345854669093439,0.04605009975816688,database_5
0.09984025955200196,0.012480092048986624,0.024960136413574214,0.007642449765811761,1e-09,{'var_smoothing': 1e-09},0.5578983753888697,0.5575527134462496,0.4421016246111304,0.5578983753888697,0.5567081604426003,0.5344318498555438,0.04616716253236194,1,0.5575144758447844,0.5576008987987211,0.4424855241552157,0.5575144758447844,0.5578119599032146,0.5345854669093439,0.04605009975816688,database_5
0.07799997329711914,0.01973272044419594,0.03744029998779297,0.012480020524437715,0.1,{'var_smoothing': 0.1},0.4430818448413757,0.5571847507331378,0.5566515595841109,0.5566515595841109,0.5570666666666667,0.5341272762818804,0.045523224890251235,1,0.4430447243884557,0.5570219289475439,0.5570219289475439,0.5570219289475439,0.5570514529458811,0.5342323928353937,0.04559383565732483,database_10
0.1341601848602295,0.02116096410591422,0.03744001388549805,0.012480044365270806,0.01,{'var_smoothing': 0.01},0.4430818448413757,0.5571847507331378,0.5566515595841109,0.5566515595841109,0.5570666666666667,0.5341272762818804,0.045523224890251235,1,0.4430447243884557,0.5570219289475439,0.5570219289475439,0.5570219289475439,0.5570514529458811,0.5342323928353937,0.04559383565732483,database_10
0.1216801166534424,0.011673856432457837,0.03744015693664551,0.012479972839355471,0.001,{'var_smoothing': 0.001},0.4430818448413757,0.5571847507331378,0.5566515595841109,0.5566515595841109,0.5570666666666667,0.5341272762818804,0.045523224890251235,1,0.4430447243884557,0.5570219289475439,0.5570219289475439,0.5570219289475439,0.5570514529458811,0.5342323928353937,0.04559383565732483,database_10
0.12792015075683594,0.006240129471736129,0.03120007514953613,1.1680077279964342e-07,0.0001,{'var_smoothing': 0.0001},0.4430818448413757,0.5571847507331378,0.5566515595841109,0.5566515595841109,0.5570666666666667,0.5341272762818804,0.045523224890251235,1,0.4430447243884557,0.5570219289475439,0.5570219289475439,0.5570219289475439,0.5570514529458811,0.5342323928353937,0.04559383565732483,database_10
0.13104033470153809,0.021160886769688175,0.03432002067565918,0.006240057945934672,1e-05,{'var_smoothing': 1e-05},0.4430818448413757,0.5571847507331378,0.5566515595841109,0.5566515595841109,0.5570666666666667,0.5341272762818804,0.045523224890251235,1,0.4430447243884557,0.5570219289475439,0.5570219289475439,0.5570219289475439,0.5570514529458811,0.5342323928353937,0.04559383565732483,database_10
0.1560002326965332,0.062400054931822824,0.03120007514953613,1.1680077279964342e-07,1e-06,{'var_smoothing': 1e-06},0.4430818448413757,0.5571847507331378,0.5566515595841109,0.5566515595841109,0.5570666666666667,0.5341272762818804,0.045523224890251235,1,0.4430447243884557,0.5570219289475439,0.5570219289475439,0.5570219289475439,0.5570514529458811,0.5342323928353937,0.04559383565732483,database_10
0.1310401439666748,0.01590897172021893,0.03744006156921387,0.007642469232731191,1e-07,{'var_smoothing': 1e-07},0.4430818448413757,0.5571847507331378,0.5566515595841109,0.5566515595841109,0.5570666666666667,0.5341272762818804,0.045523224890251235,1,0.4430447243884557,0.5570219289475439,0.5570219289475439,0.5570219289475439,0.5570514529458811,0.5342323928353937,0.04559383565732483,database_10
0.13104023933410644,0.021160914892336548,0.03744001388549805,0.007642508165826269,1e-08,{'var_smoothing': 1e-08},0.4430818448413757,0.5571847507331378,0.5566515595841109,0.5566515595841109,0.5570666666666667,0.5341272762818804,0.045523224890251235,1,0.4430447243884557,0.5570219289475439,0.5570219289475439,0.5570219289475439,0.5570514529458811,0.5342323928353937,0.04559383565732483,database_10
0.14352021217346192,0.024960029125256324,0.031199932098388675,0.0,1e-09,{'var_smoothing': 1e-09},0.4430818448413757,0.5571847507331378,0.5566515595841109,0.5566515595841109,0.5570666666666667,0.5341272762818804,0.045523224890251235,1,0.4430447243884557,0.5570219289475439,0.5570219289475439,0.5570219289475439,0.5570514529458811,0.5342323928353937,0.04559383565732483,database_10
0.09047999382019042,0.034742941014921265,0.046800088882446286,0.03272292397343448,0.1,{'var_smoothing': 0.1},0.5570599613152805,0.5563346228239845,0.5571946795646917,0.5550181378476421,0.5567110036275695,0.5564636810358337,0.0007819627377574316,1,0.5568587147089051,0.5569796263829273,0.556825051384355,0.557369121025269,0.5570064079313263,0.5570077842865565,0.00019337634455230364,database_15
0.11544013023376465,0.018719991048514472,0.03432011604309082,0.0062400102622188576,0.01,{'var_smoothing': 0.01},0.5565764023210832,0.5563346228239845,0.5571946795646917,0.5545344619105199,0.5569528415961306,0.556318601643282,0.0009401750151856961,2,0.5566773471978721,0.5569796263829273,0.5567041470197074,0.557369121025269,0.556825051384355,0.556911058602026,0.0002527264881193689,database_15
0.14976029396057128,0.05088582999130527,0.0436800479888916,0.01819267751763512,0.001,{'var_smoothing': 0.001},0.5565764023210832,0.5560928433268859,0.5571946795646917,0.5545344619105199,0.5567110036275695,0.55622187815015,0.000913815874665485,3,0.5566773471978721,0.5569191705459162,0.5565227904727361,0.5573086688429453,0.5567645992020311,0.5568385152523001,0.00026783223699588024,database_15
0.12792015075683594,0.011673894664519943,0.03120007514953613,1.1680077279964342e-07,0.0001,{'var_smoothing': 0.0001},0.5568181818181818,0.5560928433268859,0.5571946795646917,0.5542926239419589,0.5559854897218863,0.5560767636747209,0.000999117698392146,4,0.5566168913608609,0.5569191705459162,0.5566436948373836,0.5574295732075928,0.5567041470197074,0.5568626953942922,0.0003026741983797956,database_15
0.13416028022766113,0.027199546788347028,0.0436800479888916,0.02496011257188711,1e-05,{'var_smoothing': 1e-05},0.5570599613152805,0.5536750483558994,0.5571946795646917,0.5533252720677146,0.4437726723095526,0.5330055267226277,0.044646062359252864,7,0.5566773471978721,0.5573423614049936,0.5566436948373836,0.5574295732075928,0.4443839922621207,0.5344953937819925,0.04505687849008658,database_15
0.14040012359619142,0.03946527125009031,0.08736019134521485,0.08912524346136844,1e-06,{'var_smoothing': 1e-06},0.5580270793036751,0.5536750483558994,0.5584038694074971,0.5523579201934704,0.4440145102781137,0.5332956855077311,0.0447031949854318,5,0.5571005380569494,0.5580678314491264,0.5571273122959739,0.5583968081247733,0.4442026357151493,0.5349790251283945,0.04539107042446272,database_15
0.1466402530670166,0.02893370900657853,0.04992003440856933,0.024960017204455467,1e-07,{'var_smoothing': 1e-07},0.5580270793036751,0.5529497098646035,0.5584038694074971,0.5523579201934704,0.4440145102781137,0.5331506178094719,0.04463795521675587,6,0.5567378030348831,0.5579469197751042,0.5568855035666788,0.5579736428485068,0.4453512271793012,0.5349790192808949,0.044816865145502316,database_15
0.12792019844055175,0.006240105629650488,0.03744010925292969,0.007642430299140259,1e-08,{'var_smoothing': 1e-08},0.5580270793036751,0.5529497098646035,0.5586457073760579,0.5513905683192262,0.4432889963724305,0.5328604122471987,0.04487366194158651,8,0.5564959796868387,0.5578260081010822,0.5566436948373836,0.5581549993954782,0.4457743924555677,0.5349790148952701,0.04460698185608615,database_15
0.12480015754699708,0.013953193749344,0.03432002067565918,0.006239938736872875,1e-09,{'var_smoothing': 1e-09},0.5541586073500967,0.5522243713733076,0.5591293833131802,0.5504232164449818,0.4435308343409916,0.5318932825645115,0.04427681955520117,9,0.5555286862946618,0.5571005380569494,0.5562809817434411,0.5571877644782977,0.4455325837262725,0.5343261108599245,0.04440086882422743,database_15
0.11232023239135742,0.011673945640278138,0.03744001388549805,0.007642508165826269,0.1,{'var_smoothing': 0.1},0.5587715422006186,0.5583296509058772,0.5585505965532479,0.5586740331491713,0.5588950276243094,0.5586441700866448,0.00019376443602886123,1,0.5588332780908187,0.5589437631200972,0.5587780355761794,0.5588576479036623,0.5588024084405899,0.5588430266262695,5.7149506532319376e-05,database_20
0.12480025291442873,0.013953087125314005,0.034319972991943365,0.006239962578503043,0.01,{'var_smoothing': 0.01},0.5592134334953601,0.5581087052585064,0.5583296509058772,0.5580110497237569,0.5586740331491713,0.5584673745065343,0.0004370710551889814,2,0.5585018230029831,0.5586675505469009,0.5587227930615402,0.5586919295144451,0.5585262111252278,0.5586220614502194,9.026874412509024e-05,database_20
0.171600341796875,0.03821205415941823,0.040560007095336914,0.012479960918967394,0.001,{'var_smoothing': 0.001},0.44122845779938136,0.5581087052585064,0.4427750773309766,0.5580110497237569,0.5584530386740332,0.5117152657573308,0.05692312348315145,3,0.4417743895702133,0.5586123080322616,0.4423268147166059,0.5586919295144451,0.5585262111252278,0.5119863305917507,0.05710257443767724,database_20
0.18720030784606934,0.0583698301535693,0.031199979782104488,9.5367431640625e-08,0.0001,{'var_smoothing': 0.0001},0.44122845779938136,0.5581087052585064,0.44122845779938136,0.5580110497237569,0.5573480662983425,0.5111849473758736,0.057119834263247175,5,0.4417743895702133,0.5586675505469009,0.4418296320848525,0.5586366900513727,0.5588024084405899,0.5119421341387859,0.05726920065817057,database_20
0.13728036880493166,0.01819256302979416,0.034319972991943365,0.006239962578503043,1e-05,{'var_smoothing': 1e-05},0.44122845779938136,0.5596553247901016,0.4410075121520106,0.558232044198895,0.5575690607734807,0.5115384799427739,0.05750208814281545,4,0.4418848745994918,0.5581151254005082,0.4420506021434096,0.5585814505883003,0.5587471689775175,0.5118758443418455,0.057080129877775776,database_20
0.15912041664123536,0.030249623696078993,0.043680095672607416,0.01819256302979416,1e-06,{'var_smoothing': 1e-06},0.44122845779938136,0.4414494034467521,0.4410075121520106,0.5593370165745857,0.5580110497237569,0.4882066879392973,0.057538043990206615,6,0.4419401171141311,0.443376422494752,0.4420506021434096,0.558415732199083,0.5584709716621554,0.4888507691227062,0.056824357087169264,database_20
0.15912017822265626,0.04232180166133565,0.04368019104003906,0.024960041046598054,1e-07,{'var_smoothing': 1e-07},0.44122845779938136,0.44122845779938136,0.4414494034467521,0.5575690607734807,0.5573480662983425,0.4877646892234676,0.056904910191524875,7,0.4419401171141311,0.4434316650093912,0.44254778477516293,0.5581947743467933,0.5581947743467933,0.4888618231184544,0.056612104995127935,database_20
0.15600032806396485,0.04731718128081428,0.040559959411621084,0.007642332965038967,1e-08,{'var_smoothing': 1e-08},0.4410075121520106,0.4418912947414936,0.4418912947414936,0.4413259668508288,0.44331491712707183,0.4418861971225797,0.0007908524587510995,9,0.4423820572312452,0.44387360512650537,0.4426030272898022,0.4419709440424239,0.4435176490084517,0.4428694565396857,0.0007133491711320858,database_20
0.13416008949279784,0.007642508165826269,0.03432011604309082,0.00624001026404076,1e-09,{'var_smoothing': 1e-09},0.4416703490941229,0.44608926204153776,0.4432169686257181,0.4408839779005525,0.4477348066298343,0.44391907285835297,0.0026088716192943736,8,0.443376422494752,0.4462490332559938,0.4441498176997017,0.4442357620283931,0.4461139037728553,0.4448249878503392,0.0011480934599281606,database_20
